beta,cell_id,dataset_id,dataset_tag,complexity_3nn_disagreement,source_dataset
0.21,cell_beta_0p21_p_0p00,59,dataset_059_seed_5917234,0.13151041666666666,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p21_p_0p00/dataset_059_seed_5917234/dataset.npz
0.21,cell_beta_0p21_p_0p00,60,dataset_060_seed_6017234,0.125,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p21_p_0p00/dataset_060_seed_6017234/dataset.npz
0.21,cell_beta_0p21_p_0p00,61,dataset_061_seed_6117234,0.12174479166666667,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p21_p_0p00/dataset_061_seed_6117234/dataset.npz
0.21,cell_beta_0p21_p_0p00,62,dataset_062_seed_6217234,0.13606770833333334,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p21_p_0p00/dataset_062_seed_6217234/dataset.npz
0.21,cell_beta_0p21_p_0p00,63,dataset_063_seed_6317234,0.17252604166666666,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p21_p_0p00/dataset_063_seed_6317234/dataset.npz
0.21,cell_beta_0p21_p_0p00,64,dataset_064_seed_6417234,0.11848958333333333,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p21_p_0p00/dataset_064_seed_6417234/dataset.npz
0.21,cell_beta_0p21_p_0p00,65,dataset_065_seed_6517234,0.134765625,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p21_p_0p00/dataset_065_seed_6517234/dataset.npz
0.21,cell_beta_0p21_p_0p00,66,dataset_066_seed_6617234,0.10872395833333333,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p21_p_0p00/dataset_066_seed_6617234/dataset.npz
0.21,cell_beta_0p21_p_0p00,67,dataset_067_seed_6717234,0.16341145833333334,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p21_p_0p00/dataset_067_seed_6717234/dataset.npz
0.21,cell_beta_0p21_p_0p00,68,dataset_068_seed_6817234,0.11197916666666667,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p21_p_0p00/dataset_068_seed_6817234/dataset.npz
0.21,cell_beta_0p21_p_0p00,69,dataset_069_seed_6917234,0.103515625,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p21_p_0p00/dataset_069_seed_6917234/dataset.npz
0.21,cell_beta_0p21_p_0p00,70,dataset_070_seed_7017234,0.11848958333333333,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p21_p_0p00/dataset_070_seed_7017234/dataset.npz
0.21,cell_beta_0p21_p_0p00,71,dataset_071_seed_7117234,0.134765625,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p21_p_0p00/dataset_071_seed_7117234/dataset.npz
0.21,cell_beta_0p21_p_0p00,72,dataset_072_seed_7217234,0.10091145833333333,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p21_p_0p00/dataset_072_seed_7217234/dataset.npz
0.21,cell_beta_0p21_p_0p00,73,dataset_073_seed_7317234,0.109375,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p21_p_0p00/dataset_073_seed_7317234/dataset.npz
0.21,cell_beta_0p21_p_0p00,74,dataset_074_seed_7417234,0.134765625,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p21_p_0p00/dataset_074_seed_7417234/dataset.npz
0.21,cell_beta_0p21_p_0p00,75,dataset_075_seed_7517234,0.138671875,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p21_p_0p00/dataset_075_seed_7517234/dataset.npz
0.21,cell_beta_0p21_p_0p00,76,dataset_076_seed_7617234,0.130859375,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p21_p_0p00/dataset_076_seed_7617234/dataset.npz
0.21,cell_beta_0p21_p_0p00,77,dataset_077_seed_7717234,0.13671875,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p21_p_0p00/dataset_077_seed_7717234/dataset.npz
0.21,cell_beta_0p21_p_0p00,78,dataset_078_seed_7817234,0.08723958333333333,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p21_p_0p00/dataset_078_seed_7817234/dataset.npz
0.21,cell_beta_0p21_p_0p00,79,dataset_079_seed_7917234,0.150390625,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p21_p_0p00/dataset_079_seed_7917234/dataset.npz
0.21,cell_beta_0p21_p_0p00,80,dataset_080_seed_8017234,0.12369791666666667,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p21_p_0p00/dataset_080_seed_8017234/dataset.npz
0.21,cell_beta_0p21_p_0p00,81,dataset_081_seed_8117234,0.13216145833333334,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p21_p_0p00/dataset_081_seed_8117234/dataset.npz
0.21,cell_beta_0p21_p_0p00,82,dataset_082_seed_8217234,0.10611979166666667,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p21_p_0p00/dataset_082_seed_8217234/dataset.npz
0.21,cell_beta_0p21_p_0p00,83,dataset_083_seed_8317234,0.12890625,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p21_p_0p00/dataset_083_seed_8317234/dataset.npz
0.21,cell_beta_0p21_p_0p00,84,dataset_084_seed_8417234,0.10677083333333333,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p21_p_0p00/dataset_084_seed_8417234/dataset.npz
0.21,cell_beta_0p21_p_0p00,85,dataset_085_seed_8517234,0.1953125,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p21_p_0p00/dataset_085_seed_8517234/dataset.npz
0.21,cell_beta_0p21_p_0p00,86,dataset_086_seed_8617234,0.12565104166666666,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p21_p_0p00/dataset_086_seed_8617234/dataset.npz
0.21,cell_beta_0p21_p_0p00,87,dataset_087_seed_8717234,0.103515625,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p21_p_0p00/dataset_087_seed_8717234/dataset.npz
0.21,cell_beta_0p21_p_0p00,88,dataset_088_seed_8817234,0.11588541666666667,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p21_p_0p00/dataset_088_seed_8817234/dataset.npz
0.21,cell_beta_0p21_p_0p00,89,dataset_089_seed_8917234,0.10221354166666667,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p21_p_0p00/dataset_089_seed_8917234/dataset.npz
0.23,cell_beta_0p23_p_0p00,0,dataset_000_seed_019234,0.12890625,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_000_seed_019234/dataset.npz
0.23,cell_beta_0p23_p_0p00,1,dataset_001_seed_119234,0.10481770833333333,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_001_seed_119234/dataset.npz
0.23,cell_beta_0p23_p_0p00,2,dataset_002_seed_219234,0.09700520833333333,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_002_seed_219234/dataset.npz
0.23,cell_beta_0p23_p_0p00,3,dataset_003_seed_319234,0.08138020833333333,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_003_seed_319234/dataset.npz
0.23,cell_beta_0p23_p_0p00,4,dataset_004_seed_419234,0.091796875,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_004_seed_419234/dataset.npz
0.23,cell_beta_0p23_p_0p00,5,dataset_005_seed_519234,0.10546875,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_005_seed_519234/dataset.npz
0.23,cell_beta_0p23_p_0p00,6,dataset_006_seed_619234,0.09700520833333333,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_006_seed_619234/dataset.npz
0.23,cell_beta_0p23_p_0p00,7,dataset_007_seed_719234,0.07356770833333333,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_007_seed_719234/dataset.npz
0.23,cell_beta_0p23_p_0p00,8,dataset_008_seed_819234,0.06705729166666667,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_008_seed_819234/dataset.npz
0.23,cell_beta_0p23_p_0p00,9,dataset_009_seed_919234,0.10286458333333333,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_009_seed_919234/dataset.npz
0.23,cell_beta_0p23_p_0p00,10,dataset_010_seed_1019234,0.130859375,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_010_seed_1019234/dataset.npz
0.23,cell_beta_0p23_p_0p00,11,dataset_011_seed_1119234,0.07942708333333333,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_011_seed_1119234/dataset.npz
0.23,cell_beta_0p23_p_0p00,12,dataset_012_seed_1219234,0.119140625,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_012_seed_1219234/dataset.npz
0.23,cell_beta_0p23_p_0p00,13,dataset_013_seed_1319234,0.08333333333333333,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_013_seed_1319234/dataset.npz
0.23,cell_beta_0p23_p_0p00,14,dataset_014_seed_1419234,0.12565104166666666,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_014_seed_1419234/dataset.npz
0.23,cell_beta_0p23_p_0p00,15,dataset_015_seed_1519234,0.10091145833333333,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_015_seed_1519234/dataset.npz
0.23,cell_beta_0p23_p_0p00,16,dataset_016_seed_1619234,0.12044270833333333,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_016_seed_1619234/dataset.npz
0.23,cell_beta_0p23_p_0p00,17,dataset_017_seed_1719234,0.09244791666666667,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_017_seed_1719234/dataset.npz
0.23,cell_beta_0p23_p_0p00,18,dataset_018_seed_1819234,0.091796875,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_018_seed_1819234/dataset.npz
0.23,cell_beta_0p23_p_0p00,19,dataset_019_seed_1919234,0.095703125,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_019_seed_1919234/dataset.npz
0.23,cell_beta_0p23_p_0p00,20,dataset_020_seed_2019234,0.08463541666666667,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_020_seed_2019234/dataset.npz
0.23,cell_beta_0p23_p_0p00,21,dataset_021_seed_2119234,0.09505208333333333,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_021_seed_2119234/dataset.npz
0.23,cell_beta_0p23_p_0p00,22,dataset_022_seed_2219234,0.07942708333333333,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_022_seed_2219234/dataset.npz
0.23,cell_beta_0p23_p_0p00,23,dataset_023_seed_2319234,0.07161458333333333,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_023_seed_2319234/dataset.npz
0.23,cell_beta_0p23_p_0p00,24,dataset_024_seed_2419234,0.10026041666666667,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_024_seed_2419234/dataset.npz
0.23,cell_beta_0p23_p_0p00,25,dataset_025_seed_2519234,0.115234375,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_025_seed_2519234/dataset.npz
0.23,cell_beta_0p23_p_0p00,26,dataset_026_seed_2619234,0.1015625,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_026_seed_2619234/dataset.npz
0.23,cell_beta_0p23_p_0p00,27,dataset_027_seed_2719234,0.11653645833333333,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_027_seed_2719234/dataset.npz
0.23,cell_beta_0p23_p_0p00,28,dataset_028_seed_2819234,0.09244791666666667,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_028_seed_2819234/dataset.npz
0.23,cell_beta_0p23_p_0p00,29,dataset_029_seed_2919234,0.08268229166666667,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_029_seed_2919234/dataset.npz
0.23,cell_beta_0p23_p_0p00,30,dataset_030_seed_3019234,0.12825520833333334,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_030_seed_3019234/dataset.npz
0.23,cell_beta_0p23_p_0p00,31,dataset_031_seed_3119234,0.10026041666666667,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_031_seed_3119234/dataset.npz
0.23,cell_beta_0p23_p_0p00,32,dataset_032_seed_3219234,0.07682291666666667,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_032_seed_3219234/dataset.npz
0.23,cell_beta_0p23_p_0p00,33,dataset_033_seed_3319234,0.06901041666666667,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_033_seed_3319234/dataset.npz
0.23,cell_beta_0p23_p_0p00,34,dataset_034_seed_3419234,0.11848958333333333,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_034_seed_3419234/dataset.npz
0.23,cell_beta_0p23_p_0p00,35,dataset_035_seed_3519234,0.099609375,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_035_seed_3519234/dataset.npz
0.23,cell_beta_0p23_p_0p00,36,dataset_036_seed_3619234,0.12434895833333333,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_036_seed_3619234/dataset.npz
0.23,cell_beta_0p23_p_0p00,37,dataset_037_seed_3719234,0.072265625,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_037_seed_3719234/dataset.npz
0.23,cell_beta_0p23_p_0p00,38,dataset_038_seed_3819234,0.068359375,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_038_seed_3819234/dataset.npz
0.23,cell_beta_0p23_p_0p00,39,dataset_039_seed_3919234,0.06705729166666667,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_039_seed_3919234/dataset.npz
0.23,cell_beta_0p23_p_0p00,40,dataset_040_seed_4019234,0.08268229166666667,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_040_seed_4019234/dataset.npz
0.23,cell_beta_0p23_p_0p00,41,dataset_041_seed_4119234,0.11263020833333333,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_041_seed_4119234/dataset.npz
0.23,cell_beta_0p23_p_0p00,42,dataset_042_seed_4219234,0.17057291666666666,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_042_seed_4219234/dataset.npz
0.23,cell_beta_0p23_p_0p00,43,dataset_043_seed_4319234,0.115234375,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_043_seed_4319234/dataset.npz
0.23,cell_beta_0p23_p_0p00,44,dataset_044_seed_4419234,0.091796875,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_044_seed_4419234/dataset.npz
0.23,cell_beta_0p23_p_0p00,45,dataset_045_seed_4519234,0.10286458333333333,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_045_seed_4519234/dataset.npz
0.23,cell_beta_0p23_p_0p00,46,dataset_046_seed_4619234,0.09895833333333333,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_046_seed_4619234/dataset.npz
0.23,cell_beta_0p23_p_0p00,47,dataset_047_seed_4719234,0.07682291666666667,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_047_seed_4719234/dataset.npz
0.23,cell_beta_0p23_p_0p00,48,dataset_048_seed_4819234,0.08984375,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_048_seed_4819234/dataset.npz
0.23,cell_beta_0p23_p_0p00,49,dataset_049_seed_4919234,0.06575520833333333,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_049_seed_4919234/dataset.npz
0.23,cell_beta_0p23_p_0p00,50,dataset_050_seed_5019234,0.07161458333333333,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_050_seed_5019234/dataset.npz
0.23,cell_beta_0p23_p_0p00,51,dataset_051_seed_5119234,0.11263020833333333,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_051_seed_5119234/dataset.npz
0.23,cell_beta_0p23_p_0p00,52,dataset_052_seed_5219234,0.08138020833333333,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_052_seed_5219234/dataset.npz
0.23,cell_beta_0p23_p_0p00,53,dataset_053_seed_5319234,0.11848958333333333,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_053_seed_5319234/dataset.npz
0.23,cell_beta_0p23_p_0p00,54,dataset_054_seed_5419234,0.11067708333333333,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_054_seed_5419234/dataset.npz
0.23,cell_beta_0p23_p_0p00,55,dataset_055_seed_5519234,0.1015625,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_055_seed_5519234/dataset.npz
0.23,cell_beta_0p23_p_0p00,56,dataset_056_seed_5619234,0.068359375,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_056_seed_5619234/dataset.npz
0.23,cell_beta_0p23_p_0p00,57,dataset_057_seed_5719234,0.115234375,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_057_seed_5719234/dataset.npz
0.23,cell_beta_0p23_p_0p00,58,dataset_058_seed_5819234,0.10091145833333333,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_058_seed_5819234/dataset.npz
0.23,cell_beta_0p23_p_0p00,59,dataset_059_seed_5919234,0.07942708333333333,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_059_seed_5919234/dataset.npz
0.23,cell_beta_0p23_p_0p00,60,dataset_060_seed_6019234,0.10026041666666667,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_060_seed_6019234/dataset.npz
0.23,cell_beta_0p23_p_0p00,61,dataset_061_seed_6119234,0.10481770833333333,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_061_seed_6119234/dataset.npz
0.23,cell_beta_0p23_p_0p00,62,dataset_062_seed_6219234,0.052734375,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_062_seed_6219234/dataset.npz
0.23,cell_beta_0p23_p_0p00,63,dataset_063_seed_6319234,0.125,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_063_seed_6319234/dataset.npz
0.23,cell_beta_0p23_p_0p00,64,dataset_064_seed_6419234,0.09114583333333333,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_064_seed_6419234/dataset.npz
0.23,cell_beta_0p23_p_0p00,65,dataset_065_seed_6519234,0.111328125,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_065_seed_6519234/dataset.npz
0.23,cell_beta_0p23_p_0p00,66,dataset_066_seed_6619234,0.0859375,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_066_seed_6619234/dataset.npz
0.23,cell_beta_0p23_p_0p00,67,dataset_067_seed_6719234,0.059895833333333336,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_067_seed_6719234/dataset.npz
0.23,cell_beta_0p23_p_0p00,68,dataset_068_seed_6819234,0.123046875,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_068_seed_6819234/dataset.npz
0.23,cell_beta_0p23_p_0p00,69,dataset_069_seed_6919234,0.10611979166666667,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_069_seed_6919234/dataset.npz
0.23,cell_beta_0p23_p_0p00,70,dataset_070_seed_7019234,0.08333333333333333,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_070_seed_7019234/dataset.npz
0.23,cell_beta_0p23_p_0p00,71,dataset_071_seed_7119234,0.078125,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_071_seed_7119234/dataset.npz
0.23,cell_beta_0p23_p_0p00,72,dataset_072_seed_7219234,0.09765625,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_072_seed_7219234/dataset.npz
0.23,cell_beta_0p23_p_0p00,73,dataset_073_seed_7319234,0.12239583333333333,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_073_seed_7319234/dataset.npz
0.23,cell_beta_0p23_p_0p00,74,dataset_074_seed_7419234,0.10807291666666667,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_074_seed_7419234/dataset.npz
0.23,cell_beta_0p23_p_0p00,75,dataset_075_seed_7519234,0.09895833333333333,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_075_seed_7519234/dataset.npz
0.23,cell_beta_0p23_p_0p00,76,dataset_076_seed_7619234,0.07942708333333333,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_076_seed_7619234/dataset.npz
0.23,cell_beta_0p23_p_0p00,77,dataset_077_seed_7719234,0.125,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_077_seed_7719234/dataset.npz
0.23,cell_beta_0p23_p_0p00,78,dataset_078_seed_7819234,0.10221354166666667,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_078_seed_7819234/dataset.npz
0.23,cell_beta_0p23_p_0p00,79,dataset_079_seed_7919234,0.09309895833333333,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_079_seed_7919234/dataset.npz
0.23,cell_beta_0p23_p_0p00,80,dataset_080_seed_8019234,0.09049479166666667,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_080_seed_8019234/dataset.npz
